5.10955	0.0398382	-12339.1	-11864.6	-11864.6	0
5.12687	0.0395589	-12250.4	-11782.5	-11782.5	0
5.14419	0.0392825	-12162.8	-11701.3	-11701.3	0
5.16151	0.0390091	-12076.1	-11620.9	-11620.9	0
5.17883	0.0387385	-11990.4	-11541.3	-11541.3	0
5.19615	0.0384708	-11905.5	-11462.6	-11462.6	0
5.21347	0.0382059	-11821.6	-11384.6	-11384.6	0
5.23079	0.0379437	-11738.6	-11307.5	-11307.5	0
5.24811	0.0376843	-11656.5	-11231.2	-11231.2	0
5.26543	0.0374275	-11575.2	-11155.6	-11155.6	0
5.28275	0.0371734	-11494.8	-11080.8	-11080.8	0
5.30008	0.0369219	-11415.3	-11006.7	-11006.7	0
5.3174	0.036673	-11336.6	-10933.4	-10933.4	0
5.33472	0.0364266	-11258.7	-10860.9	-10860.9	0
5.35204	0.0361827	-11181.7	-10789	-10789	0
5.36936	0.0359413	-11105.4	-10717.9	-10717.9	0
5.38668	0.0357023	-11029.9	-10647.5	-10647.5	0
5.404	0.0354657	-10955.2	-10577.8	-10577.8	0
5.42132	0.0352315	-10881.3	-10508.7	-10508.7	0
5.43864	0.0349997	-10808.1	-10440.4	-10440.4	0
5.45596	0.0347701	-10735.7	-10372.7	-10372.7	0
5.47328	0.0345428	-10664	-10305.6	-10305.6	0
5.4906	0.0343178	-10593.1	-10239.3	-10239.3	0
5.50792	0.0340949	-10522.8	-10173.5	-10173.5	0
5.52524	0.0338743	-10453.3	-10108.4	-10108.4	0
5.54256	0.0336558	-10384.5	-10044	-10044	0
5.55988	0.0334394	-10316.3	-9980.12	-9980.12	0
5.5772	0.0332252	-10248.9	-9916.88	-9916.88	0
5.59452	0.033013	-10182.1	-9854.25	-9854.25	0
5.61184	0.0328029	-10115.9	-9792.21	-9792.21	0
5.62917	0.0325948	-10050.4	-9730.76	-9730.76	0
5.64649	0.0323886	-9985.6	-9669.89	-9669.89	0
5.66381	0.0321845	-9921.39	-9609.59	-9609.59	0
5.68113	0.0319823	-9857.81	-9549.86	-9549.86	0
5.69845	0.031782	-9794.85	-9490.68	-9490.68	0
5.71577	0.0315836	-9732.5	-9432.06	-9432.06	0
5.73309	0.0313871	-9670.76	-9373.99	-9373.99	0
5.75041	0.0311924	-9609.6	-9316.45	-9316.45	0
5.76773	0.0309995	-9549.04	-9259.44	-9259.44	0
5.78505	0.0308085	-9489.05	-9202.96	-9202.96	0
5.80237	0.0306192	-9429.63	-9147	-9147	0
5.81969	0.0304317	-9370.78	-9091.55	-9091.55	0
5.83701	0.0302459	-9312.49	-9036.6	-9036.6	0
5.85433	0.0300618	-9254.74	-8982.16	-8982.16	0
5.87165	0.0298794	-9197.54	-8928.2	-8928.2	0
5.88897	0.0296987	-9140.88	-8874.74	-8874.74	0
5.90629	0.0295197	-9084.74	-8821.76	-8821.76	0
5.92361	0.0293422	-9029.13	-8769.25	-8769.25	0
5.94093	0.0291664	-8974.03	-8717.22	-8717.22	0
5.95825	0.0289922	-8919.45	-8665.64	-8665.64	0
5.97558	0.0288195	-8865.36	-8614.53	-8614.53	0
5.9929	0.0286484	-8811.78	-8563.87	-8563.87	0
6.01022	0.0284788	-8758.68	-8513.66	-8513.66	0
6.02754	0.0283108	-8706.07	-8463.9	-8463.9	0
6.04486	0.0281442	-8653.94	-8414.57	-8414.57	0
6.06218	0.0279791	-8602.28	-8365.67	-8365.67	0
6.0795	0.0278155	-8551.09	-8317.2	-8317.2	0
6.09682	0.0276533	-8500.36	-8269.15	-8269.15	0
6.11414	0.0274925	-8450.09	-8221.52	-8221.52	0
6.13146	0.0273332	-8400.27	-8174.3	-8174.3	0
6.14878	0.0271752	-8350.89	-8127.49	-8127.49	0
6.1661	0.0270187	-8301.95	-8081.09	-8081.09	0
6.18342	0.0268635	-8253.45	-8035.08	-8035.08	0
6.20074	0.0267096	-8205.38	-7989.47	-7989.47	0
6.21806	0.026557	-8157.73	-7944.24	-7944.24	0
6.23538	0.0264058	-8110.5	-7899.4	-7899.4	0
6.2527	0.0262559	-8063.68	-7854.95	-7854.95	0
6.27002	0.0261072	-8017.27	-7810.86	-7810.86	0
6.28734	0.0259599	-7971.27	-7767.15	-7767.15	0
6.30466	0.0258138	-7925.67	-7723.81	-7723.81	0
6.32199	0.0256689	-7880.46	-7680.83	-7680.83	0
6.33931	0.0255252	-7835.65	-7638.21	-7638.21	0
6.35663	0.0253828	-7791.21	-7595.95	-7595.95	0
6.37395	0.0252415	-7747.17	-7554.04	-7554.04	0
6.39127	0.0251015	-7703.49	-7512.48	-7512.48	0
6.40859	0.0249626	-7660.19	-7471.26	-7471.26	0
6.42591	0.0248249	-7617.26	-7430.38	-7430.38	0
6.44323	0.0246883	-7574.7	-7389.83	-7389.83	0
6.46055	0.0245528	-7532.49	-7349.62	-7349.62	0
6.47787	0.0244185	-7490.64	-7309.74	-7309.74	0
6.49519	0.0242853	-7449.14	-7270.19	-7270.19	0
6.51251	0.0241532	-7407.99	-7230.95	-7230.95	0
6.52983	0.0240221	-7367.18	-7192.04	-7192.04	0
6.54715	0.0238921	-7326.71	-7153.43	-7153.43	0
6.56447	0.0237632	-7286.58	-7115.14	-7115.14	0
6.58179	0.0236354	-7246.79	-7077.16	-7077.16	0
6.59911	0.0235085	-7207.32	-7039.49	-7039.49	0
6.61643	0.0233827	-7168.18	-7002.11	-7002.11	0
6.63375	0.023258	-7129.35	-6965.03	-6965.03	0
